orfid	yORF	gene name	GFP tagged?	GFP visualized?	TAP visualized?	abundance	error	localization summary	ambiguous	mitochondrion	vacuole	spindle pole	cell periphery	punctate composite	vacuolar membrane	ER	nuclear periphery	endosome	bud neck	microtubule	Golgi	late Golgi	peroxisome	actin	nucleolus	cytoplasm	ER to Golgi	early Golgi	lipid particle	nucleus	bud	
3495	YNL200C		tagged	visualized	TAP visualized	1380	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
559	YNL201C	PSY2	tagged	visualized	TAP visualized	7010	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
1966	YNL206C	RTT106	tagged	visualized	TAP visualized	11100	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2168	YNL207W	RIO2	tagged	visualized	TAP visualized	10300	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1178	YNL209W	SSB2	tagged	visualized	TAP visualized	104000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5104	YNL211C		tagged	visualized	TAP visualized	low signal	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5411	YNL212W	VID27	tagged	visualized	TAP visualized	3500	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
3745	YNL213C		tagged	visualized	TAP visualized	1160	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6128	YNL214W	PEX17	tagged	visualized	TAP visualized	656	NA	peroxisome	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F		
2902	YNL215W	IES2	tagged	visualized	TAP visualized	1470	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
615	YNL216W	RAP1	tagged	visualized	TAP visualized	4390	909.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2856	YNL217W		tagged	visualized	TAP visualized	low signal	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1275	YNL218W	MGS1	tagged	visualized	TAP visualized	1180	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5626	YNL219C	ALG9	tagged	visualized	TAP visualized	technical problem	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2116	YNL220W	ADE12	tagged	visualized	TAP visualized	56800	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
534	YNL221C	POP1	tagged	visualized	TAP visualized	846	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1661	YNL223W	AUT2	tagged	visualized	TAP visualized	3300	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
733	YNL224C		tagged	visualized	TAP visualized	1440	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1307	YNL225C	CNM67	tagged	visualized	TAP visualized	technical problem	NA	spindle pole	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1258	YNL227C		tagged	visualized	TAP visualized	2310	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2633	YNL229C	URE2	tagged	visualized	TAP visualized	7060	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2451	YNL230C	ELA1	tagged	visualized	TAP visualized	815	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2654	YNL231C	PDR16	tagged	visualized	TAP visualized	15400	NA	lipid particle	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F		
3135	YNL232W	CSL4	tagged	visualized	TAP visualized	5550	NA	cytoplasm,nucleolus,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	T	F	F	F	T	F		
503	YNL233W	BNI4	tagged	visualized	TAP visualized	low signal	NA	bud neck,cytoplasm,cell periphery	F	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	F		
2163	YNL234W		tagged	visualized	TAP visualized	195	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
393	YNL236W	SIN4	tagged	visualized	TAP visualized	1720	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5400	YNL238W	KEX2	tagged	visualized	TAP visualized	low signal	NA	punctate composite,early Golgi	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F		
1796	YNL239W	LAP3	tagged	visualized	TAP visualized	521	NA	cytoplasm,mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1669	YNL241C	ZWF1	tagged	visualized	TAP visualized	15000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
69	YNL242W	APG2	tagged	visualized	TAP visualized	876	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5328	YNL243W	SLA2	tagged	visualized	TAP visualized	40600	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4041	YNL245C	CWC25	tagged	visualized	TAP visualized	861	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
3091	YNL246W	VPS75	tagged	visualized	TAP visualized	3120	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
734	YNL247W		tagged	visualized	TAP visualized	23000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2221	YNL248C	RPA49	tagged	visualized	TAP visualized	low signal	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
150	YNL250W	RAD50	tagged	visualized	TAP visualized	830	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1337	YNL251C	NRD1	tagged	visualized	TAP visualized	19600	2250.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
3222	YNL252C	MRPL17	tagged	visualized	TAP visualized	7430	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2300	YNL254C		tagged	visualized	TAP visualized	799	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
4252	YNL255C	GIS2	tagged	visualized	TAP visualized	96700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
543	YNL256W	FOL1	tagged	visualized	TAP visualized	4590	708.0	cytoplasm,mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
185	YNL257C	SIP3	tagged	visualized	TAP visualized	432	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
765	YNL258C	DSL1	tagged	visualized	TAP visualized	8970	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5143	YNL259C	ATX1	tagged	visualized	not TAP visualized	not visualized	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1818	YNL261W	ORC5	tagged	visualized	TAP visualized	768	163.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
16	YNL262W	POL2	tagged	visualized	TAP visualized	1970	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2661	YNL264C	PDR17	tagged	visualized	TAP visualized	5040	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2805	YNL265C	IST1	tagged	visualized	TAP visualized	4760	NA	endosome	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F		
314	YNL267W	PIK1	tagged	visualized	TAP visualized	1600	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5540	YNL268W	LYP1	tagged	visualized	TAP visualized	2580	NA	cell periphery,vacuole	F	F	T	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
28	YNL271C	BNI1	tagged	visualized	TAP visualized	166	NA	bud neck,cytoplasm	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	F		
5426	YNL272C	SEC2	tagged	visualized	TAP visualized	13200	1310.0	ambiguous,bud neck,cytoplasm,bud	T	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
179	YNL273W	TOF1	tagged	visualized	TAP visualized	952	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2662	YNL274C		tagged	visualized	TAP visualized	3280	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5586	YNL275W		tagged	visualized	TAP visualized	195	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1776	YNL277W	MET2	tagged	visualized	TAP visualized	2240	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
319	YNL278W	CAF120	tagged	visualized	TAP visualized	1380	NA	bud neck,cytoplasm,cell periphery,bud	F	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
5487	YNL279W	PRM1	tagged	visualized	TAP visualized	low signal	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5778	YNL280C	ERG24	tagged	visualized	TAP visualized	1600	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4253	YNL281W	HCH1	tagged	visualized	TAP visualized	8530	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3926	YNL282W	POP3	tagged	visualized	TAP visualized	1360	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5701	YNL283C	WSC2	tagged	visualized	TAP visualized	low signal	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2885	YNL284C	MRPL10	tagged	visualized	TAP visualized	5350	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3194	YNL286W	CUS2	tagged	visualized	TAP visualized	1360	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5341	YNL287W	SEC21	tagged	visualized	TAP visualized	77900	NA	Golgi,early Golgi	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F		
2494	YNL288W	CAF40	tagged	visualized	TAP visualized	18800	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2753	YNL290W	RFC3	tagged	visualized	TAP visualized	3140	261.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2293	YNL292W	PUS4	tagged	visualized	TAP visualized	3990	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1105	YNL293W	MSB3	tagged	visualized	TAP visualized	178	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
64	YNL297C	MON2	tagged	visualized	TAP visualized	2410	NA	punctate composite,early Golgi	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F		
582	YNL298W	CLA4	tagged	visualized	TAP visualized	low signal	NA	ambiguous,cytoplasm,cell periphery,bud	T	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T		
1137	YNL299W	TRF5	tagged	visualized	TAP visualized	2240	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
5006	YNL300W	TOS6	tagged	visualized	TAP visualized	1480	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2820	YNL301C	RPL18B	tagged	visualized	TAP visualized	63700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2840	YNL302C	RPS19B	tagged	visualized	TAP visualized	3440	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2627	YNL304W	YPT11	tagged	visualized	TAP visualized	2850	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5988	YNL305C		tagged	visualized	not TAP visualized	not visualized	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3716	YNL306W	MRPS18	tagged	visualized	TAP visualized	5300	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2480	YNL307C	MCK1	tagged	visualized	TAP visualized	396	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1254	YNL308C	KRI1	tagged	visualized	TAP visualized	1780	NA	cytoplasm,nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	T	F	F	F	F	F		
1936	YNL309W	STB1	tagged	visualized	TAP visualized	319	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3816	YNL310C		tagged	visualized	TAP visualized	1520	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
744	YNL311C		tagged	visualized	TAP visualized	432	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2997	YNL312W	RFA2	tagged	visualized	TAP visualized	6080	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
478	YNL313C		tagged	visualized	TAP visualized	8070	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2914	YNL315C	ATP11	tagged	visualized	TAP visualized	2840	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2530	YNL316C	PHA2	tagged	visualized	TAP visualized	2020	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1897	YNL317W	PFS2	tagged	visualized	TAP visualized	7810	965.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2952	YNL322C	KRE1	tagged	visualized	TAP visualized	623	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5801	YNL323W	LEM3	tagged	visualized	TAP visualized	2460	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
527	YNL325C	FIG4	tagged	visualized	TAP visualized	339	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5903	YNL326C		tagged	visualized	TAP visualized	2130	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
335	YNL327W	EGT2	tagged	visualized	not TAP visualized	not visualized	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6187	YNL328C	MDJ2	tagged	visualized	TAP visualized	573	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5315	YNL329C	PEX6	tagged	visualized	TAP visualized	1630	NA	peroxisome	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F		
2117	YNL330C	RPD3	tagged	visualized	TAP visualized	3850	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5846	YNL336W	COS1	tagged	visualized	TAP visualized	1730	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1819	YNR001C	CIT1	tagged	visualized	not TAP visualized	not visualized	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4324	YNR004W		tagged	visualized	TAP visualized	1720	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
1152	YNR006W	VPS27	tagged	visualized	TAP visualized	172	NA	endosome	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F		
2983	YNR007C	AUT1	tagged	visualized	TAP visualized	3610	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
3471	YNR009W		tagged	visualized	TAP visualized	2880	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
4288	YNR010W	CSE2	tagged	visualized	TAP visualized	1360	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
532	YNR011C	PRP2	tagged	visualized	TAP visualized	172	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1691	YNR012W	URK1	tagged	visualized	TAP visualized	low signal	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5359	YNR013C	PHO91	tagged	visualized	TAP visualized	4280	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3762	YNR014W		tagged	visualized	TAP visualized	2360	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2417	YNR015W	SMM1	tagged	visualized	TAP visualized	2650	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
14	YNR016C	ACC1	tagged	visualized	TAP visualized	20200	NA	cytoplasm,punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
6082	YNR017W	MAS6	tagged	visualized	TAP visualized	1440	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3666	YNR018W		tagged	visualized	TAP visualized	12000	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5500	YNR019W	ARE2	tagged	visualized	TAP visualized	279	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2288	YNR021W		tagged	visualized	TAP visualized	34900	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4396	YNR022C	MRPL50	tagged	visualized	not TAP visualized	not visualized	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1378	YNR023W	SNF12	tagged	visualized	not TAP visualized	not visualized	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
3985	YNR024W		tagged	visualized	TAP visualized	1350	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5742	YNR026C	SEC12	tagged	visualized	TAP visualized	6160	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2926	YNR027W	BUD17	tagged	visualized	TAP visualized	6580	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5962	YNR028W	CPR8	tagged	visualized	not TAP visualized	not visualized	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2142	YNR029C		tagged	visualized	TAP visualized	1560	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5629	YNR030W	ECM39	tagged	visualized	TAP visualized	3550	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
72	YNR031C	SSK2	tagged	visualized	TAP visualized	217	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2531	YNR032W	PPG1	tagged	visualized	TAP visualized	1960	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
697	YNR033W	ABZ1	tagged	visualized	TAP visualized	1550	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2892	YNR034W	SOL1	tagged	visualized	TAP visualized	1970	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5067	YNR034W-A		tagged	visualized	TAP visualized	2820	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2729	YNR035C	ARC35	tagged	visualized	TAP visualized	13400	NA	actin	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F		
1121	YNR038W	DBP6	tagged	visualized	TAP visualized	12700	1700.0	nucleolus,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F		
5551	YNR039C	ZRG17	tagged	visualized	TAP visualized	technical problem	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3410	YNR040W		tagged	visualized	TAP visualized	1140	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5862	YNR041C	COQ2	tagged	visualized	not TAP visualized	not visualized	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2334	YNR043W	MVD1	tagged	visualized	TAP visualized	13700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
830	YNR044W	AGA1	tagged	visualized	not TAP visualized	not visualized	NA	ER,ambiguous	T	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5721	YNR045W	PET494	tagged	visualized	TAP visualized	450	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4434	YNR046W		tagged	visualized	TAP visualized	4800	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
500	YNR047W		tagged	visualized	TAP visualized	752	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2369	YNR048W		tagged	visualized	TAP visualized	4510	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6109	YNR049C	MSO1	tagged	visualized	TAP visualized	1380	NA	ambiguous,bud neck,cytoplasm,bud	T	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
2026	YNR050C	LYS9	tagged	visualized	TAP visualized	57500	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1611	YNR051C	BRE5	tagged	visualized	TAP visualized	11700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2118	YNR052C	POP2	tagged	visualized	TAP visualized	1520	NA	cytoplasm,mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1009	YNR053C	NOG2	tagged	visualized	TAP visualized	67700	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2933	YNR054C		tagged	visualized	TAP visualized	12800	NA	cytoplasm,nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	T	F	F	F	F	F		
5576	YNR055C	HOL1	tagged	visualized	TAP visualized	technical problem	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5614	YNR056C	BIO5	tagged	visualized	not TAP visualized	not visualized	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6090	YNR061C		tagged	visualized	TAP visualized	339	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
260	YNR067C	DSE4	tagged	visualized	TAP visualized	64.3	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2486	YNR075W	COS10	tagged	visualized	TAP visualized	2370	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3124	YOL001W	PHO80	tagged	visualized	TAP visualized	technical problem	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
79	YOL004W	SIN3	tagged	visualized	TAP visualized	1660	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4675	YOL005C	RPB11	tagged	visualized	TAP visualized	4280	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
729	YOL006C	TOP1	tagged	visualized	TAP visualized	2970	NA	nucleolus,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F		
2740	YOL007C	CSI2	tagged	visualized	not TAP visualized	not visualized	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6029	YOL009C	MDM12	tagged	visualized	TAP visualized	1070	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
