orfid	yORF	gene name	GFP tagged?	GFP visualized?	abundance	error	
2824	YJL208C	NUC1	tagged	visualized	3870	NA	
4716	YML101C	CUE4	tagged	visualized	1850	NA	
1139	YER147C	SCC4	tagged	visualized	907	NA	
4144	YGL087C	MMS2	tagged	visualized	2760	NA	
3476	YPL107W		tagged	visualized	2100	NA	
5313	YPR032W	SRO7	tagged	visualized	low signal	NA	
2445	YJL137C	GLG2	tagged	visualized	981	NA	
3735	YGL101W		tagged	visualized	1500	NA	
2954	YBR176W	ECM31	tagged	visualized	1420	NA	
2058	YCL029C	BIK1	tagged	visualized	300	NA	
6138	YPL010W	RET3	tagged	visualized	not visualized	NA	
977	YDR452W	PPN1	tagged	visualized	319	NA	
5385	YMR302C	PRP12	tagged	visualized	5260	NA	
3013	YDL045C	FAD1	tagged	visualized	technical problem	NA	
1940	YBR118W	TEF2	tagged	visualized	450	NA	
2247	YOR303W	CPA1	tagged	visualized	2580	NA	
1499	YJR003C		tagged	visualized	3280	NA	
1711	YFL027C	GYP8	tagged	visualized	573	NA	
5661	YHR135C	YCK1	tagged	visualized	1630	NA	
1076	YDR311W	TFB1	tagged	visualized	5150	119.0	
473	YBR289W	SNF5	tagged	visualized	217	NA	
3881	YKL156W	RPS27A	tagged	visualized	43300	NA	
3147	YOR344C	TYE7	tagged	visualized	486	NA	
4804	YDR079W	PET100	tagged	visualized	468	NA	
3435	YHR141C	RPL42B	tagged	visualized	3890	NA	
766	YPL074W	YTA6	tagged	visualized	259	NA	
2007	YER043C	SAH1	tagged	visualized	not visualized	NA	
5744	YOR334W	MRS2	tagged	visualized	768	NA	
2654	YNL231C	PDR16	tagged	visualized	15400	NA	
1095	YDR390C	UBA2	tagged	visualized	18800	3070.0	
829	YKR018C		tagged	visualized	1770	NA	
4543	YMR195W	ICY1	tagged	visualized	4050	NA	
3534	YNL010W		tagged	visualized	12600	NA	
4043	YER134C		tagged	visualized	6190	NA	
1417	YLL018C	DPS1	tagged	visualized	not visualized	NA	
4318	YDL092W	SRP14	tagged	visualized	8000	NA	
800	YPR185W	APG13	tagged	visualized	149	NA	
214	YGR233C	PHO81	tagged	visualized	2930	NA	
1617	YDL101C	DUN1	tagged	visualized	3480	NA	
31	YHR023W	MYO1	tagged	visualized	2140	NA	
2506	YDR035W	ARO3	tagged	visualized	8970	NA	
6216	YJR010C-A	SPC1	tagged	visualized	5550	NA	
3343	YHR021C	RPS27B	tagged	visualized	technical problem	NA	
601	YGL073W	HSF1	tagged	visualized	not visualized	NA	
926	YBL067C	UBP13	tagged	visualized	125	NA	
5479	YLR413W		tagged	visualized	4280	NA	
4530	YCR043C		tagged	visualized	4240	NA	
96	YNL102W	POL1	tagged	visualized	1050	NA	
3060	YLR172C	DPH5	tagged	visualized	13500	NA	
1047	YML007W	YAP1	tagged	visualized	1620	NA	
5974	YML052W	SUR7	tagged	visualized	17000	NA	
1486	YLR023C		tagged	visualized	not visualized	NA	
1173	YPR155C	NCA2	tagged	visualized	2940	NA	
373	YOL021C	DIS3	tagged	visualized	606	NA	
2262	YHR107C	CDC12	tagged	visualized	1170	NA	
2152	YCL011C	GBP2	tagged	visualized	2540	NA	
3665	YMR161W	HLJ1	tagged	visualized	1840	NA	
5277	YEL031W	SPF1	tagged	visualized	1870	NA	
3160	YBR191W	RPL21A	tagged	visualized	not visualized	NA	
1307	YNL225C	CNM67	tagged	visualized	technical problem	NA	
1969	YDL161W	ENT1	tagged	visualized	low signal	NA	
1759	YLR183C	TOS4	tagged	visualized	284	NA	
3083	YPL131W	RPL5	tagged	visualized	not visualized	NA	
1012	YDR307W		tagged	visualized	technical problem	NA	
6092	YJL097W		tagged	visualized	technical problem	NA	
5695	YMR177W	MMT1	tagged	visualized	6490	NA	
4249	YKL067W	YNK1	tagged	visualized	7130	NA	
5797	YKL008C	LAC1	tagged	visualized	2840	NA	
861	YDR436W	PPZ2	tagged	visualized	189	NA	
5760	YOR307C	SLY41	tagged	visualized	784	NA	
263	YGL094C	PAN2	tagged	visualized	1510	NA	
1061	YGL107C	RMD9	tagged	visualized	4800	NA	
6016	YLR393W	ATP10	tagged	visualized	1890	NA	
1256	YMR213W	CEF1	tagged	visualized	784	NA	
2695	YOR315W		tagged	visualized	low signal	NA	
4086	YHR152W	SPO12	tagged	visualized	937	NA	
5387	YFR002W	NIC96	tagged	visualized	15500	NA	
324	YMR261C	TPS3	tagged	visualized	13500	NA	
2396	YLR244C	MAP1	tagged	visualized	19600	NA	
3550	YGR036C	CAX4	tagged	visualized	technical problem	NA	
5621	YMR296C	LCB1	tagged	visualized	22400	NA	
1222	YMR284W	YKU70	tagged	visualized	892	NA	
1399	YPL128C	TBF1	tagged	visualized	6380	1210.0	
2658	YDR279W	RNH202	tagged	visualized	2340	NA	
409	YMR086W		tagged	visualized	low signal	NA	
458	YIL017C	VID28	tagged	visualized	low signal	NA	
1694	YCL040W	GLK1	tagged	visualized	21100	NA	
2461	YGL105W	ARC1	tagged	visualized	57700	NA	
1356	YIL150C	MCM10	tagged	visualized	1860	202.0	
586	YBL008W	HIR1	tagged	visualized	846	NA	
6232	YEL017C-A	PMP2	tagged	visualized	74700	NA	
4059	YOR253W	NAT5	tagged	visualized	2370	NA	
666	YOR233W	KIN4	tagged	visualized	143	NA	
3045	YKL150W	MCR1	tagged	visualized	1920	NA	
4579	YFR036W	CDC26	tagged	visualized	low signal	NA	
2768	YJR008W		tagged	visualized	339	NA	
80	YPR184W	GDB1	tagged	visualized	125	NA	
6184	YHR051W	COX6	tagged	visualized	12500	NA	
3404	YHL033C	RPL8A	tagged	visualized	238000	NA	
3696	YNL110C	NOP15	tagged	visualized	4280	NA	
5126	YLR325C	RPL38	tagged	visualized	50200	NA	
507	YJL070C		tagged	visualized	1100	NA	
2335	YOL052C	SPE2	tagged	visualized	7060	NA	
4302	YPL144W		tagged	visualized	2210	NA	
442	YPR104C	FHL1	tagged	visualized	639	NA	
720	YDR520C		tagged	visualized	937	NA	
2494	YNL288W	CAF40	tagged	visualized	18800	NA	
3320	YML024W	RPS17A	tagged	visualized	30900	NA	
3359	YLR414C		tagged	visualized	1660	NA	
5326	YDR166C	SEC5	tagged	visualized	3400	228.0	
2278	YMR010W		tagged	visualized	937	NA	
4269	YOL108C	INO4	tagged	visualized	521	NA	
5909	YNL180C	RHO5	tagged	visualized	2180	NA	
3723	YGL037C	PNC1	tagged	visualized	7720	NA	
3650	YNL107W	YAF9	tagged	visualized	259	NA	
5847	YPR079W	MRL1	tagged	visualized	technical problem	NA	
5893	YBR054W	YRO2	tagged	visualized	1950	NA	
165	YOR124C	UBP2	tagged	visualized	2420	NA	
2641	YKR011C	TOS5	tagged	visualized	3150	NA	
3290	YML105C	SEC65	tagged	visualized	technical problem	NA	
2555	YLR063W		tagged	visualized	technical problem	NA	
5989	YBR037C	SCO1	tagged	visualized	2550	NA	
357	YGR188C	BUB1	tagged	visualized	414	NA	
1904	YOR123C	LEO1	tagged	visualized	1110	NA	
340	YCL024W	KCC4	tagged	visualized	538	NA	
6042	YBL040C	ERD2	tagged	visualized	low signal	NA	
3113	YJL145W	SFH5	tagged	visualized	6540	NA	
2315	YGR234W	YHB1	tagged	visualized	13000	NA	
1448	YDL225W	SHS1	tagged	visualized	5620	NA	
2743	YPR057W	BRR1	tagged	visualized	1870	NA	
5100	YDL130W-A	STF1	tagged	visualized	low signal	NA	
1272	YIL015W	BAR1	tagged	visualized	672	NA	
1679	YOL068C	HST1	tagged	visualized	1440	NA	
3278	YLR271W		tagged	visualized	1470	NA	
2999	YOR292C		tagged	visualized	not visualized	NA	
6154	YBR254C	TRS20	tagged	visualized	1200	NA	
4176	YOR357C	GRD19	tagged	visualized	low signal	NA	
947	YPL043W	NOP4	tagged	visualized	4990	210.0	
1464	YPL179W	PPQ1	tagged	visualized	319	NA	
3604	YPL002C	SNF8	tagged	visualized	1040	NA	
2189	YJR136C		tagged	visualized	1470	NA	
5729	YGL038C	OCH1	tagged	visualized	9490	NA	
6107	YML012W	ERV25	tagged	visualized	51700	NA	
275	YKL205W	LOS1	tagged	visualized	3490	NA	
5862	YNR041C	COQ2	tagged	visualized	not visualized	NA	
1242	YNL039W	BDP1	tagged	visualized	low signal	NA	
5782	YIL022W	TIM44	tagged	visualized	not visualized	NA	
1204	YML071C	COG8	tagged	visualized	6440	NA	
1812	YFR044C		tagged	visualized	22300	NA	
3424	YFL006W		tagged	visualized	1500	NA	
5522	YPR156C	TPO3	tagged	visualized	2760	NA	
1893	YGL184C	STR3	tagged	visualized	low signal	NA	
2294	YDL105W	QRI2	tagged	visualized	technical problem	NA	
5308	YDL077C	VAM6	tagged	visualized	319	NA	
2821	YOR246C		tagged	visualized	967	NA	
4754	YNL122C		tagged	visualized	low signal	NA	
4469	YDR224C	HTB1	tagged	visualized	technical problem	NA	
5403	YER157W	COG3	tagged	visualized	4140	163.0	
3178	YPR103W	PRE2	tagged	visualized	8530	NA	
769	YDR138W	HPR1	tagged	visualized	1340	NA	
3304	YKR043C		tagged	visualized	11500	NA	
3508	YER174C	GRX4	tagged	visualized	7800	NA	
2038	YJL060W	BNA3	tagged	visualized	1600	NA	
2108	YPL145C	KES1	tagged	visualized	32200	NA	
1383	YJR052W	RAD7	tagged	visualized	937	NA	
878	YKL222C		tagged	visualized	low signal	NA	
6141	YLR066W	SPC3	tagged	visualized	6840	NA	
491	YER047C	SAP1	tagged	visualized	300	NA	
5664	YNL130C	CPT1	tagged	visualized	981	NA	
2351	YGR187C	HGH1	tagged	visualized	20800	NA	
684	YOR353C	SOG2	tagged	visualized	892	NA	
5590	YGR055W	MUP1	tagged	visualized	technical problem	NA	
4132	YKL056C		tagged	visualized	27800	NA	
3455	YOR293W	RPS10A	tagged	visualized	54100	NA	
737	YOR140W	SFL1	tagged	visualized	1040	NA	
3523	YOR305W		tagged	visualized	1420	NA	
3247	YHR192W		tagged	visualized	3390	NA	
3194	YNL286W	CUS2	tagged	visualized	1360	NA	
2837	YKR062W	TFA2	tagged	visualized	1150	218.0	
2539	YMR097C	MTG1	tagged	visualized	1630	NA	
828	YOR156C	NFI1	tagged	visualized	3170	NA	
2120	YDL029W	ARP2	tagged	visualized	6650	NA	
2902	YNL215W	IES2	tagged	visualized	1470	NA	
4351	YDR513W	TTR1	tagged	visualized	31400	NA	
181	YGR090W	UTP22	tagged	visualized	3260	NA	
5050	YNL198C		tagged	visualized	not visualized	NA	
64	YNL297C	MON2	tagged	visualized	2410	NA	
6005	YDL142C	CRD1	tagged	visualized	876	NA	
1138	YEL062W	NPR2	tagged	visualized	319	NA	
356	YEL055C	POL5	tagged	visualized	4490	NA	
3028	YDR123C	INO2	tagged	visualized	784	NA	
3926	YNL282W	POP3	tagged	visualized	1360	NA	
1919	YMR111C		tagged	visualized	238	NA	
247	YBR245C	ISW1	tagged	visualized	1500	NA	
4738	YOR189W	IES4	tagged	visualized	538	NA	
1517	YDR195W	REF2	tagged	visualized	7450	NA	
2728	YMR144W		tagged	visualized	2120	NA	
964	YKL179C	COY1	tagged	visualized	2650	NA	
6123	YJR118C	ILM1	tagged	visualized	1160	NA	
291	YGR218W	CRM1	tagged	visualized	7080	NA	
1878	YBR093C	PHO5	tagged	visualized	1110	NA	
5291	YBR235W		tagged	visualized	low signal	NA	
802	YPL029W	SUV3	tagged	visualized	1440	NA	
1724	YOR269W	PAC1	tagged	visualized	low signal	NA	
5713	YAL010C	MDM10	tagged	visualized	768	NA	
2168	YNL207W	RIO2	tagged	visualized	10300	NA	
3012	YAR015W	ADE1	tagged	visualized	4280	NA	
2091	YHR118C	ORC6	tagged	visualized	2970	143.0	
3373	YLR285W	NNT1	tagged	visualized	7280	NA	
3462	YLL027W	ISA1	tagged	visualized	125	NA	
2785	YDL230W	PTP1	tagged	visualized	2690	NA	
3619	YER004W		tagged	visualized	1340	NA	
1984	YOR197W	MCA1	tagged	visualized	1400	NA	
1584	YKL081W	TEF4	tagged	visualized	102000	NA	
1338	YPR006C	ICL2	tagged	visualized	1080	NA	
702	YMR016C	SOK2	tagged	visualized	314	NA	
893	YGR266W		tagged	visualized	3230	NA	
3581	YKL009W	MRT4	tagged	visualized	18200	NA	
6072	YEL001C		tagged	visualized	7110	NA	
1710	YCL017C	NFS1	tagged	visualized	504	NA	
2522	YPL018W	CTF19	tagged	visualized	1250	NA	
3100	YKL128C	PMU1	tagged	visualized	3250	NA	
5813	YOR037W	CYC2	tagged	visualized	2730	NA	
524	YML099C	ARG81	tagged	visualized	not visualized	NA	
1797	YPL091W	GLR1	tagged	visualized	7600	NA	
112	YNL088W	TOP2	tagged	visualized	5730	NA	
2022	YDL084W	SUB2	tagged	visualized	51700	NA	
230	YIL026C	IRR1	tagged	visualized	4090	NA	
4060	YPR051W	MAK3	tagged	visualized	1940	NA	
5831	YOR099W	KTR1	tagged	visualized	5480	NA	
2368	YLR418C	CDC73	tagged	visualized	538	NA	
3999	YKR007W		tagged	visualized	2740	NA	
129	YIL159W	BNR1	tagged	visualized	259	NA	
4233	YGR148C	RPL24B	tagged	visualized	36900	NA	
6187	YNL328C	MDJ2	tagged	visualized	573	NA	
619	YHR205W	SCH9	tagged	visualized	3850	NA	
1601	YIL097W	FYV10	tagged	visualized	784	NA	
4856	YLR364W		tagged	visualized	573	NA	
3910	YDR066C		tagged	visualized	1050	NA	
47	YKL014C		tagged	visualized	5890	NA	
5958	YGR060W	ERG25	tagged	visualized	77100	NA	
3264	YDL051W	LHP1	tagged	visualized	not visualized	NA	
2004	YKR042W	UTH1	tagged	visualized	56900	NA	
2592	YIL079C	AIR1	tagged	visualized	1550	NA	
1775	YNL137C	NAM9	tagged	visualized	3270	NA	
2246	YOR042W	CUE5	tagged	visualized	623	NA	
3783	YIL113W	SDP1	tagged	visualized	technical problem	NA	
2055	YBL046W		tagged	visualized	1010	NA	
264	YLR383W	RHC18	tagged	visualized	339	NA	
5434	YJR042W	NUP85	tagged	visualized	7920	155.0	
2694	YOR007C	SGT2	tagged	visualized	9420	NA	
5551	YNR039C	ZRG17	tagged	visualized	technical problem	NA	
3144	YLR351C	NIT3	tagged	visualized	4510	NA	
6058	YOL147C	PEX11	tagged	visualized	1630	NA	
2217	YPL202C	AFT2	tagged	visualized	technical problem	NA	
4334	YMR074C		tagged	visualized	2550	NA	
2886	YCL050C	APA1	tagged	visualized	19600	NA	
1031	YKL079W	SMY1	tagged	visualized	1920	NA	
5568	YOL020W	TAT2	tagged	visualized	752	NA	
1077	YER103W	SSA4	tagged	visualized	17900	NA	
390	YMR275C	BUL1	tagged	visualized	486	NA	
3533	YKR100C		tagged	visualized	technical problem	NA	
2429	YBL032W	HEK2	tagged	visualized	15600	NA	
3754	YOL139C	CDC33	tagged	visualized	14200	NA	
2234	YGL143C	MRF1	tagged	visualized	414	NA	
1113	YCR061W		tagged	visualized	not visualized	NA	
4208	YCR063W	BUD31	tagged	visualized	1900	NA	
1862	YPR045C		tagged	visualized	3360	NA	
996	YBR121C	GRS1	tagged	visualized	98400	12100.0	
2674	YMR303C	ADH2	tagged	visualized	1620	NA	
5464	YLR188W	MDL1	tagged	visualized	1040	NA	
980	YDR362C	TFC6	tagged	visualized	1130	346.0	
3983	YGR275W	RTT102	tagged	visualized	1550	NA	
2434	YLL039C	UBI4	tagged	visualized	not visualized	NA	
308	YBL076C	ILS1	tagged	visualized	23300	NA	
1939	YBL082C	RHK1	tagged	visualized	technical problem	NA	
2412	YBR234C	ARC40	tagged	visualized	technical problem	NA	
5261	YJR033C	RAV1	tagged	visualized	149	NA	
474	YFR040W	SAP155	tagged	visualized	5960	NA	
767	YBR094W		tagged	visualized	1770	NA	
5699	YMR221C		tagged	visualized	not visualized	NA	
1157	YDL025C		tagged	visualized	861	NA	
1321	YOR260W	GCD1	tagged	visualized	9530	1760.0	
4143	YLR074C	BUD20	tagged	visualized	5630	NA	
5940	YOL096C	COQ3	tagged	visualized	259	NA	
1273	YIL036W	CST6	tagged	visualized	1240	NA	
2505	YBR249C	ARO4	tagged	visualized	26300	NA	
911	YPR008W	HAA1	tagged	visualized	339	NA	
3390	YGR135W	PRE9	tagged	visualized	17100	NA	
1502	YMR015C	ERG5	tagged	visualized	24700	NA	
4924	YOR265W	RBL2	tagged	visualized	1760	NA	
1418	YPL086C	ELP3	tagged	visualized	4760	NA	
325	YDR325W	YCG1	tagged	visualized	1920	NA	
4387	YJR044C	VPS55	tagged	visualized	2340	NA	
652	YOR168W	GLN4	tagged	visualized	37500	3580.0	
374	YNL123W		tagged	visualized	3150	NA	
927	YBR259W		tagged	visualized	low signal	NA	
2037	YIL071C	PCI8	tagged	visualized	504	NA	
5923	YNL098C	RAS2	tagged	visualized	19800	NA	
5833	YKL080W	VMA5	tagged	visualized	21100	NA	
1970	YOR375C	GDH1	tagged	visualized	77500	NA	
1398	YLR286C	CTS1	tagged	visualized	6350	NA	
3666	YNR018W		tagged	visualized	12000	NA	
2998	YOR107W	RGS2	tagged	visualized	technical problem	NA	
459	YML111W	BUL2	tagged	visualized	339	NA	
1357	YKL088W		tagged	visualized	2940	NA	
1693	YAL038W	CDC19	tagged	visualized	291000	24100.0	
146	YDR216W	ADR1	tagged	visualized	low signal	NA	
2233	YBR233W	PBP2	tagged	visualized	1590	NA	
3896	YPL051W	ARL3	tagged	visualized	1920	NA	
946	YOR249C	APC5	tagged	visualized	259	NA	
4250	YLR315W	NKP2	tagged	visualized	1630	NA	
2711	YKR081C	RPF2	tagged	visualized	32400	NA	
1485	YJL058C	BIT61	tagged	visualized	1960	NA	
3082	YMR099C		tagged	visualized	8580	NA	
3161	YAL034W-A	MTW1	tagged	visualized	2610	NA	
3800	YDR167W	TAF10	tagged	visualized	3370	NA	
5863	YMR166C		tagged	visualized	2060	NA	
2261	YDL104C	QRI7	tagged	visualized	1400	NA	
6203	YPR020W	ATP20	tagged	visualized	low signal	NA	
541	YPL141C		tagged	visualized	556	NA	
2577	YBR031W	RPL4A	tagged	visualized	not visualized	NA	
770	YFR009W	GCN20	tagged	visualized	14600	NA	
3216	YOR104W	PIN2	tagged	visualized	996	NA	
1013	YFR048W	RMD8	tagged	visualized	656	NA	
1046	YLR103C	CDC45	tagged	visualized	1730	449.0	
2316	YJL026W	RNR2	tagged	visualized	538	NA	
1618	YDR169C	STB3	tagged	visualized	639	NA	
3509	YER182W		tagged	visualized	1920	NA	
1097	YNL176C		tagged	visualized	not visualized	NA	
6041	YFL045C	SEC53	tagged	visualized	3500	NA	
2696	YBL033C	RIB1	tagged	visualized	9520	NA	
600	YDL056W	MBP1	tagged	visualized	521	NA	
2279	YPL154C	PEP4	tagged	visualized	not visualized	NA	
5478	YIL067C		tagged	visualized	not visualized	NA	
5848	YPL203W	TPK2	tagged	visualized	2220	NA	
2935	YBR175W	SWD3	tagged	visualized	technical problem	NA	
5067	YNR034W-A		tagged	visualized	2820	NA	
1552	YMR023C	MSS1	tagged	visualized	768	NA	
1121	YNR038W	DBP6	tagged	visualized	12700	1700.0	
2020	YOL016C	CMK2	tagged	visualized	7500	NA	
5745	YKL021C	MAK11	tagged	visualized	3730	NA	
667	YCL030C	HIS4	tagged	visualized	521	NA	
4681	YER131W	RPS26B	tagged	visualized	503000	NA	
2885	YNL284C	MRPL10	tagged	visualized	5350	NA	
585	YDR505C	PSP1	tagged	visualized	259	NA	
1156	YBR060C	ORC2	tagged	visualized	1700	82.5	
323	YNL132W	KRE33	tagged	visualized	low signal	NA	
4159	YKR020W	VPS67	tagged	visualized	319	NA	
2657	YDR214W	AHA1	tagged	visualized	13900	NA	
5359	YNR013C	PHO91	tagged	visualized	4280	NA	
5234	YIL149C	MLP2	tagged	visualized	2770	NA	
1255	YOL066C	RIB2	tagged	visualized	1540	NA	
6015	YLL023C		tagged	visualized	1680	NA	
1796	YNL239W	LAP3	tagged	visualized	521	NA	
4454	YBL003C	HTA2	tagged	visualized	32100	NA	
46	YJL109C	UTP10	tagged	visualized	18200	NA	
3549	YGR033C		tagged	visualized	3770	NA	
5260	YER105C	NUP157	tagged	visualized	4420	NA	
1582	YOR355W	GDS1	tagged	visualized	2280	NA	
79	YOL004W	SIN3	tagged	visualized	1660	NA	
3177	YIL034C	CAP2	tagged	visualized	6770	NA	
358	YDL240W	LRG1	tagged	visualized	468	NA	
5796	YHR123W	EPT1	tagged	visualized	technical problem	NA	
5015	YDR377W	ATP17	tagged	visualized	14600	NA	
441	YGR089W	NNF2	tagged	visualized	996	NA	
6185	YFR033C	QCR6	tagged	visualized	4490	NA	
1894	YGL256W	ADH4	tagged	visualized	125	NA	
508	YLR045C	STU2	tagged	visualized	1660	NA	
3587	YDR412W		tagged	visualized	2950	NA	
3279	YLR412W		tagged	visualized	6490	NA	
2561	YIR026C	YVH1	tagged	visualized	7570	NA	
4772	YNL135C	FPR1	tagged	visualized	43300	NA	
2767	YJL088W	ARG3	tagged	visualized	1140	NA	
785	YDR499W	LCD1	tagged	visualized	606	NA	
3249	YKL095W	YJU2	tagged	visualized	2250	NA	
2918	YBL027W	RPL19B	tagged	visualized	225000	NA	
5292	YHR079C	IRE1	tagged	visualized	259	NA	
1633	YER078C		tagged	visualized	5080	NA	
3360	YDR486C	VPS60	tagged	visualized	2110	NA	
5990	YMR183C	SSO2	tagged	visualized	1720	NA	
4210	YGR076C	MRPL25	tagged	visualized	1550	NA	
5781	YFL026W	STE2	tagged	visualized	technical problem	NA	
2135	YHR132C	ECM14	tagged	visualized	468	NA	
1903	YMR293C		tagged	visualized	486	NA	
1188	YKR084C	HBS1	tagged	visualized	2750	NA	
274	YOL045W	PSK2	tagged	visualized	2220	NA	
6108	YDL212W	SHR3	tagged	visualized	6510	NA	
2556	YML131W		tagged	visualized	low signal	NA	
2153	YDL155W	CLB3	tagged	visualized	892	NA	
2900	YKR080W	MTD1	tagged	visualized	16200	NA	
5101	YKL053C-A	MDM35	tagged	visualized	3870	NA	
719	YBR142W	MAK5	tagged	visualized	981	NA	
3649	YMR233W	TRI1	tagged	visualized	2360	NA	
3942	YDL165W	CDC36	tagged	visualized	2120	NA	
1678	YLL036C	PRP19	tagged	visualized	11700	1430.0	
4175	YOL071W	EMI5	tagged	visualized	1080	NA	
5730	YLR378C	SEC61	tagged	visualized	24800	NA	
4494	YJL190C	RPS22A	tagged	visualized	40400	NA	
6026	YGR152C	RSR1	tagged	visualized	low signal	NA	
633	YGR130C		tagged	visualized	10300	NA	
3303	YKL208W	CBT1	tagged	visualized	low signal	NA	
734	YNL247W		tagged	visualized	23000	NA	
1811	YDR346C	SGI1	tagged	visualized	45200	NA	
5127	YLR395C	COX8	tagged	visualized	672	NA	
1760	YMR140W	SIP5	tagged	visualized	556	NA	
3131	YJR088C		tagged	visualized	5740	NA	
4839	YLR154C	RNH203	tagged	visualized	556	NA	
2295	YDR083W	RRP8	tagged	visualized	2780	NA	
860	YOL057W		tagged	visualized	3260	NA	
2334	YNR043W	MVD1	tagged	visualized	13700	NA	
5404	YMR257C	PET111	tagged	visualized	538	NA	
4014	YML078W	CPR3	tagged	visualized	1960	NA	
2855	YML004C	GLO1	tagged	visualized	2570	NA	
3493	YKL130C	SHE2	tagged	visualized	4070	NA	
2397	YOR063W	RPL3	tagged	visualized	450	NA	
3423	YER153C	PET122	tagged	visualized	468	NA	
1271	YER068W	MOT2	tagged	visualized	4280	NA	
4470	YHR132W-A		tagged	visualized	1400	NA	
1241	YMR198W	CIK1	tagged	visualized	98.9	NA	
3563	YNL099C	OCA1	tagged	visualized	2310	NA	
5694	YGL055W	OLE1	tagged	visualized	technical problem	NA	
879	YLR258W	GSY2	tagged	visualized	14600	NA	
2190	YKR038C	KAE1	tagged	visualized	1270	NA	
20	YER155C	BEM2	tagged	visualized	1230	NA	
5521	YFL041W	FET5	tagged	visualized	2840	NA	
1290	YMR250W	GAD1	tagged	visualized	1200	NA	
1367	YGR241C	YAP1802	tagged	visualized	6800	NA	
341	YOL098C		tagged	visualized	8120	NA	
1725	YPL204W	HRR25	tagged	visualized	10300	1690.0	
4133	YKL063C		tagged	visualized	2190	NA	
3193	YMR069W	NAT4	tagged	visualized	low signal	NA	
827	YKL135C	APL2	tagged	visualized	2690	NA	
768	YBR102C	EXO84	tagged	visualized	not visualized	NA	
2610	YHR025W	THR1	tagged	visualized	92600	NA	
1339	YJL071W	ARG2	tagged	visualized	112	NA	
113	YCR081W	SRB8	tagged	visualized	1730	NA	
425	YMR019W	STB4	tagged	visualized	98.9	NA	
2477	YDR171W	HSP42	tagged	visualized	1470	NA	
5210	YDL133C-A	RPL41B	tagged	visualized	4910	NA	
634	YMR160W		tagged	visualized	279	NA	
2169	YGR202C	PCT1	tagged	visualized	3050	NA	
5589	YBR296C	PHO89	tagged	visualized	not visualized	NA	
290	YLR223C	IFH1	tagged	visualized	1430	NA	
1649	YDR111C		tagged	visualized	3480	NA	
1918	YML005W		tagged	visualized	656	NA	
6073	YER170W	ADK2	tagged	visualized	704	NA	
2838	YLR239C	LIP2	tagged	visualized	1200	NA	
63	YCL014W	BUD3	tagged	visualized	technical problem	NA	
1516	YOL123W	HRP1	tagged	visualized	not visualized	NA	
248	YPL115C	BEM3	tagged	visualized	752	NA	
5157	YMR174C	PAI3	tagged	visualized	low signal	NA	
5892	YLR447C	VMA6	tagged	visualized	1630	NA	
5663	YER056C	FCY2	tagged	visualized	technical problem	NA	
1792	YBR288C	APM3	tagged	visualized	3410	NA	
1137	YNL299W	TRF5	tagged	visualized	2240	NA	
3461	YKR041W		tagged	visualized	217	NA	
1989	YHL002W	HSE1	tagged	visualized	358	NA	
963	YKL025C	PAN3	tagged	visualized	1600	NA	
5143	YNL259C	ATX1	tagged	visualized	not visualized	NA	
3319	YLR059C	REX2	tagged	visualized	1730	NA	
618	YPL032C	SVL3	tagged	visualized	2180	NA	
2413	YDR502C	SAM2	tagged	visualized	22000	NA	
3831	YBR014C		tagged	visualized	not visualized	NA	
6124	YMR264W	CUE1	tagged	visualized	589	NA	
3524	YOR358W	HAP5	tagged	visualized	450	NA	
3374	YOR157C	PUP1	tagged	visualized	11400	NA	
3437	YPL124W	SPC29	tagged	visualized	not visualized	NA	
803	YBR007C		tagged	visualized	377	NA	
4	YDR457W	TOM1	tagged	visualized	358	NA	
4029	YKL069W		tagged	visualized	2610	NA	
752	YOR337W	TEA1	tagged	visualized	736	NA	
3864	YBL072C	RPS8A	tagged	visualized	15900	NA	
2594	YLR215C	CDC123	tagged	visualized	4850	NA	
3737	YIL010W	DOT5	tagged	visualized	1840	NA	
2816	YDR267C		tagged	visualized	5640	NA	
2350	YGR185C	TYS1	tagged	visualized	2710	305.0	
2119	YOL124C		tagged	visualized	2020	NA	
4268	YLR068W	FYV7	tagged	visualized	1460	NA	
5327	YKL064W	MNR2	tagged	visualized	259	NA	
701	YHR182W		tagged	visualized	1720	NA	
