ORF Name	Plate No.	Well No.
YML101C	GFP(+)35	E4
YOR189W	GFP(+)35	F4
YNL122C	GFP(+)35	G4
YHR138C	GFP(+)35	H4
YLR200W	GFP(+)35	A5
YNL135C	GFP(+)35	B5
YGR219W	GFP(+)35	C5
YJR082C	GFP(+)35	D5
YKL061W	GFP(+)35	E5
YBR100W	GFP(+)35	F5
YLR390W	GFP(+)35	G5
YCR060W	GFP(+)35	H5
YDR079W	GFP(+)35	A6
YGR151C	GFP(+)35	B6
YHR087W	GFP(+)35	C6
YIR009W	GFP(+)35	D6
YLR204W	GFP(+)35	E6
YCL035C	GFP(+)35	F6
YDR382W	GFP(+)35	G6
YGR215W	GFP(+)35	H6
YLR154C	GFP(+)35	A7
YFL014W	GFP(+)35	B7
YJL179W	GFP(+)35	C7
YJR048W	GFP(+)35	D7
YLR364W	GFP(+)35	E7
YOR199W	GFP(+)35	F7
YGR027C	GFP(+)35	G7
YGR269W	GFP(+)35	H7
YLL014W	GFP(+)35	A8
YLR333C	GFP(+)35	B8
YPR098C	GFP(+)35	C8
YEL073C	GFP(+)35	D8
YBL028C	GFP(+)35	E8
YBR262C	GFP(+)35	F8
YDL081C	GFP(+)35	G8
YOL039W	GFP(+)35	H8
YOL048C	GFP(+)35	A9
YOR265W	GFP(+)35	B9
YBR268W	GFP(+)35	C9
YDR115W	GFP(+)35	D9
YJR085C	GFP(+)35	E9
YML108W	GFP(+)35	F9
YBL001C	GFP(+)35	G9
YDR281C	GFP(+)35	H9
YJL018W	GFP(+)35	A10
YJL144W	GFP(+)35	B10
YML058W	GFP(+)35	C10
YMR244C-A	GFP(+)35	D10
YBR009C	GFP(+)35	E10
YNL030W	GFP(+)35	F10
YOL150C	GFP(+)35	G10
YGR063C	GFP(+)35	H10
YNL086W	GFP(+)35	A11
YNL300W	GFP(+)35	B11
YDR139C	GFP(+)35	C11
YDR377W	GFP(+)35	D11
YDR510W	GFP(+)35	E11
YEL014C	GFP(+)35	F11
YGR206W	GFP(+)35	G11
YKL102C	GFP(+)35	H11
YLR346C	GFP(+)35	A12
YNL146W	GFP(+)35	B12
YNL198C	GFP(+)35	C12
YOR248W	GFP(+)35	D12
YBR089C-A	GFP(+)35	E12
YIL008W	GFP(+)35	F12
YKL018C-A	GFP(+)35	G12
YPL046C	GFP(+)35	H12
YPL047W	GFP(+)36	A1
YHR001W-A	GFP(+)36	B1
YLL018C-A	GFP(+)36	C1
YNR034W-A	GFP(+)36	D1
YDR322C-A	GFP(+)36	E1
YDL045W-A	GFP(+)36	F1
YBL029C-A	GFP(+)36	G1
YBR233W-A	GFP(+)36	H1
YDR016C	GFP(+)36	A2
YER048W-A	GFP(+)36	B2
YJL166W	GFP(+)36	C2
YDR070C	GFP(+)36	D2
YPL183W-A	GFP(+)36	E2
YPR052C	GFP(+)36	F2
YKL096W-A	GFP(+)36	G2
YDR250C	GFP(+)36	H2
YOL159C-A	GFP(+)36	A3
YDR363W-A	GFP(+)36	B3
YLR438C-A	GFP(+)36	C3
YER019C-A	GFP(+)36	D3
YGL032C	GFP(+)36	E3
YGR037C	GFP(+)36	F3
YDL130W-A	GFP(+)36	G3
YKL053C-A	GFP(+)36	H3
YLR327C	GFP(+)36	A4
YMR286W	GFP(+)36	B4
YNL211C	GFP(+)36	C4
YPR182W	GFP(+)36	D4
YBR085C-A	GFP(+)36	E4
YDL181W	GFP(+)36	F4
YJL062W-A	GFP(+)36	G4
YLR363W-A	GFP(+)36	H4
YCR018C-A	GFP(+)36	A5
YGR008C	GFP(+)36	B5
YMR122W-A	GFP(+)36	C5
YLR038C	GFP(+)36	D5
YBL071W-A	GFP(+)36	E5
YDR379C-A	GFP(+)36	F5
YDR525W-A	GFP(+)36	G5
YMR175W	GFP(+)36	H5
YCR020W-B	GFP(+)36	A6
YLR325C	GFP(+)36	B6
YLR395C	GFP(+)36	C6
YFL017W-A	GFP(+)36	D6
YOR304C-A	GFP(+)36	E6
YDR210W	GFP(+)36	F6
YNL015W	GFP(+)36	G6
YEL059C-A	GFP(+)36	H6
YNL259C	GFP(+)36	A7
YDR079C-A	GFP(+)36	B7
YDR320C-A	GFP(+)36	C7
YNL162W-A	GFP(+)36	D7
YHR143W-A	GFP(+)36	E7
YML009C	GFP(+)36	F7
YOR210W	GFP(+)36	G7
YLL009C	GFP(+)36	H7
YDL085C-A	GFP(+)36	A8
YML058W-A	GFP(+)36	B8
YMR174C	GFP(+)36	C8
YLR264W	GFP(+)36	D8
YOR167C	GFP(+)36	E8
YBR162W-A	GFP(+)36	F8
YJL012C-A	GFP(+)36	G8
YLR262C-A	GFP(+)36	H8
YGR271C-A	GFP(+)36	A9
YHR053C	GFP(+)36	B9
YHR055C	GFP(+)36	C9
YOL052C-A	GFP(+)36	D9
YDL067C	GFP(+)36	E9
YFR032C-A	GFP(+)36	F9
YMR251W-A	GFP(+)36	G9
YHR072W-A	GFP(+)36	H9
YOR298C-A	GFP(+)36	A10
YDL061C	GFP(+)36	B10
YLR388W	GFP(+)36	C10
YDR034W-B	GFP(+)36	D10
YER053C-A	GFP(+)36	E10
YDR461W	GFP(+)36	F10
YML007C-A	GFP(+)36	G10
YDL133C-A	GFP(+)36	H10
YDL184C	GFP(+)36	A11
YOR302W	GFP(+)36	B11
YLL040C	GFP(+)36	C11
YBR140C	GFP(+)36	D11
YOL081W	GFP(+)36	E11
YBL004W	GFP(+)36	F11
YGR217W	GFP(+)36	G11
YJL005W	GFP(+)36	H11
YDR170C	GFP(+)36	A12
YLR342W	GFP(+)36	B12
YKR095W	GFP(+)36	C12
YFL007W	GFP(+)36	D12
YDL058W	GFP(+)36	E12
YJL039C	GFP(+)36	F12
YIL149C	GFP(+)36	G12
YLL048C	GFP(+)36	H12
YMR162C	GFP(+)37	A1
YML103C	GFP(+)37	B1
YDR093W	GFP(+)37	C1
YLR310C	GFP(+)37	D1
YBL017C	GFP(+)37	E1
YER166W	GFP(+)37	F1
YLL015W	GFP(+)37	G1
YIL173W	GFP(+)37	H1
YJL222W	GFP(+)37	A2
YDR135C	GFP(+)37	B2
YOR153W	GFP(+)37	C2
YPL058C	GFP(+)37	D2
YBL079W	GFP(+)37	E2
YDR011W	GFP(+)37	F2
YIR006C	GFP(+)37	G2
YGR281W	GFP(+)37	H2
YOR291W	GFP(+)37	A3
YIL115C	GFP(+)37	B3
YBR097W	GFP(+)37	C3
YER105C	GFP(+)37	D3
YJR033C	GFP(+)37	E3
YAL026C	GFP(+)37	F3
YMR129W	GFP(+)37	G3
YER008C	GFP(+)37	H3
YIL030C	GFP(+)37	A4
YGL092W	GFP(+)37	B4
YGR014W	GFP(+)37	C4
YKL209C	GFP(+)37	D4
YDR407C	GFP(+)37	E4
YJL080C	GFP(+)37	F4
YIL147C	GFP(+)37	G4
YKR103W	GFP(+)37	H4
YEL031W	GFP(+)37	A5
YDL145C	GFP(+)37	B5
YNL087W	GFP(+)37	C5
YAL002W	GFP(+)37	D5
YGL006W	GFP(+)37	E5
YPL006W	GFP(+)37	F5
YBR023C	GFP(+)37	G5
YKR082W	GFP(+)37	H5
YIL048W	GFP(+)37	A6
YLR096W	GFP(+)37	B6
YBL022C	GFP(+)37	C6
YBR235W	GFP(+)37	D6
YHR079C	GFP(+)37	E6
YMR047C	GFP(+)37	F6
YDR038C	GFP(+)37	G6
YDR039C	GFP(+)37	H6
YDR040C	GFP(+)37	A7
YGL156W	GFP(+)37	B7
YKL020C	GFP(+)37	C7
YGL016W	GFP(+)37	D7
YOR098C	GFP(+)37	E7
YDL185W	GFP(+)37	F7
YCR067C	GFP(+)37	G7
YPR055W	GFP(+)37	H7
YDR122W	GFP(+)37	A8
YML075C	GFP(+)37	B8
YCR011C	GFP(+)37	C8
YDL077C	GFP(+)37	D8
YLR450W	GFP(+)37	E8
YGR125W	GFP(+)37	F8
YFR030W	GFP(+)37	G8
YPR032W	GFP(+)37	H8
YPL125W	GFP(+)37	A9
YNL329C	GFP(+)37	B9
YFL025C	GFP(+)37	C9
YMR231W	GFP(+)37	D9
YDR270W	GFP(+)37	E9
YHR027C	GFP(+)37	F9
YDR080W	GFP(+)37	G9
YOL084W	GFP(+)37	H9
YLR138W	GFP(+)37	A10
YDR238C	GFP(+)37	B10
YDR166C	GFP(+)37	C10
YKL064W	GFP(+)37	D10
YNL243W	GFP(+)37	E10
YLR067C	GFP(+)37	F10
YGL238W	GFP(+)37	G10
YKL068W	GFP(+)37	H10
YGL137W	GFP(+)37	A11
YCR017C	GFP(+)37	B11
YMR266W	GFP(+)37	C11
YGL167C	GFP(+)37	D11
YBR086C	GFP(+)37	E11
YNL287W	GFP(+)37	F11
YPL195W	GFP(+)37	G11
YHR098C	GFP(+)37	H11
YIL109C	GFP(+)37	A12
YCR037C	GFP(+)37	B12
YKL165C	GFP(+)37	C12
YGL008C	GFP(+)37	D12
YLR148W	GFP(+)37	E12
YMR273C	GFP(+)37	F12
YLR309C	GFP(+)37	G12
YGL233W	GFP(+)37	H12
YIL047C	GFP(+)38	A1
YLR373C	GFP(+)38	B1
YNR013C	GFP(+)38	C1
YMR054W	GFP(+)38	D1
YDR027C	GFP(+)38	E1
YJL198W	GFP(+)38	F1
YNL049C	GFP(+)38	G1
YLR240W	GFP(+)38	H1
YOR329C	GFP(+)38	A2
YLR166C	GFP(+)38	B2
YGR157W	GFP(+)38	C2
YJL041W	GFP(+)38	D2
YOL130W	GFP(+)38	E2
YBR179C	GFP(+)38	F2
YHR103W	GFP(+)38	G2
YMR302C	GFP(+)38	H2
YOR270C	GFP(+)38	A3
YFR002W	GFP(+)38	B3
YPL019C	GFP(+)38	C3
YJL062W	GFP(+)38	D3
YFL004W	GFP(+)38	E3
YKL176C	GFP(+)38	F3
YMR089C	GFP(+)38	G3
YIL140W	GFP(+)38	H3
YJL029C	GFP(+)38	A4
YPL270W	GFP(+)38	B4
YDL095W	GFP(+)38	C4
YNL238W	GFP(+)38	D4
YGR261C	GFP(+)38	E4
YIL068C	GFP(+)38	F4
YER157W	GFP(+)38	G4
YMR257C	GFP(+)38	H4
YOR017W	GFP(+)38	A5
YJL212C	GFP(+)38	B5
YPL221W	GFP(+)38	C5
YAL053W	GFP(+)38	D5
YMR212C	GFP(+)38	E5
YNL212W	GFP(+)38	F5
YDR119W	GFP(+)38	G5
YDR264C	GFP(+)38	H5
YER001W	GFP(+)38	A6
YJR143C	GFP(+)38	B6
YER017C	GFP(+)38	C6
YCL045C	GFP(+)38	D6
YGL021W	GFP(+)38	E6
YBL011W	GFP(+)38	F6
YNL272C	GFP(+)38	G6
YAL023C	GFP(+)38	H6
YBR080C	GFP(+)38	A7
YLL001W	GFP(+)38	B7
YPR003C	GFP(+)38	C7
YOR321W	GFP(+)38	D7
YPR024W	GFP(+)38	E7
YJR042W	GFP(+)38	F7
YKR067W	GFP(+)38	G7
YDR205W	GFP(+)38	H7
YHR072W	GFP(+)38	A8
YGL203C	GFP(+)38	B8
YDL116W	GFP(+)38	C8
YPR159W	GFP(+)38	D8
YGL022W	GFP(+)38	E8
YJL112W	GFP(+)38	F8
YJL061W	GFP(+)38	G8
YLL051C	GFP(+)38	H8
YER113C	GFP(+)38	A9
YOL060C	GFP(+)38	B9
YKR001C	GFP(+)38	C9
YGL145W	GFP(+)38	D9
YIL005W	GFP(+)38	E9
YJR005W	GFP(+)38	F9
YBL061C	GFP(+)38	G9
YDR338C	GFP(+)38	H9
YLR188W	GFP(+)38	A10
YKL146W	GFP(+)38	B10
YHR042W	GFP(+)38	C10
YLR396C	GFP(+)38	D10
YMR301C	GFP(+)38	E10
YBR043C	GFP(+)38	F10
YOL011W	GFP(+)38	G10
YIL067C	GFP(+)38	H10
YLR413W	GFP(+)38	A11
YNL125C	GFP(+)38	B11
YLL043W	GFP(+)38	C11
YLR083C	GFP(+)38	D11
YDR189W	GFP(+)38	E11
YDR508C	GFP(+)38	F11
YOR254C	GFP(+)38	G11
YNL279W	GFP(+)38	H11
YOR273C	GFP(+)38	A12
YIL037C	GFP(+)38	B12
YML031W	GFP(+)38	C12
YHR039C	GFP(+)38	D12
YNL115C	GFP(+)38	E12
YLR139C	GFP(+)38	F12
YNL095C	GFP(+)38	G12
YNR019W	GFP(+)38	H12
YDR484W	GFP(+)39	A1
YBL042C	GFP(+)39	B1
YHR117W	GFP(+)39	C1
YMR058W	GFP(+)39	D1
YDR456W	GFP(+)39	E1
YER005W	GFP(+)39	F1
YEL065W	GFP(+)39	G1
YHL008C	GFP(+)39	H1
YHL040C	GFP(+)39	A2
YBR041W	GFP(+)39	B2
YJL085W	GFP(+)39	C2
YKL212W	GFP(+)39	D2
YFL041W	GFP(+)39	E2
YPR156C	GFP(+)39	F2
YBR069C	GFP(+)39	G2
YOR175C	GFP(+)39	H2
YNL121C	GFP(+)39	A3
YGR138C	GFP(+)39	B3
YLR088W	GFP(+)39	C3
YOR092W	GFP(+)39	D3
YDR244W	GFP(+)39	E3
YOL103W	GFP(+)39	F3
YCR023C	GFP(+)39	G3
YNL268W	GFP(+)39	H3
YCR048W	GFP(+)39	A4
YBR068C	GFP(+)39	B4
YDR091C	GFP(+)39	C4
YPL265W	GFP(+)39	D4
YHL019C	GFP(+)39	E4
YHL028W	GFP(+)39	F4
YNR039C	GFP(+)39	G4
YDR046C	GFP(+)39	H4
YGR191W	GFP(+)39	A5
YOR370C	GFP(+)39	B5
YKR039W	GFP(+)39	C5
YKR093W	GFP(+)39	D5
YLR237W	GFP(+)39	E5
YBR015C	GFP(+)39	F5
YBR132C	GFP(+)39	G5
YCL025C	GFP(+)39	H5
YGR065C	GFP(+)39	A6
YOL020W	GFP(+)39	B6
YEL063C	GFP(+)39	C6
YPL274W	GFP(+)39	D6
YLL028W	GFP(+)39	E6
YNL065W	GFP(+)39	F6
YNR055C	GFP(+)39	G6
YDR497C	GFP(+)39	H6
YLL061W	GFP(+)39	A7
YGL186C	GFP(+)39	B7
YEL013W	GFP(+)39	C7
YGL095C	GFP(+)39	D7
YNL275W	GFP(+)39	E7
YBR296C	GFP(+)39	F7
YGR055W	GFP(+)39	G7
YDR343C	GFP(+)39	H7
YDR345C	GFP(+)39	A8
YDR481C	GFP(+)39	B8
YGL077C	GFP(+)39	C8
YDR062W	GFP(+)39	D8
YNR056C	GFP(+)39	E8
YGL084C	GFP(+)39	F8
YHR045W	GFP(+)39	G8
YMR307W	GFP(+)39	H8
YMR296C	GFP(+)39	A9
YPL120W	GFP(+)39	B9
YOL105C	GFP(+)39	C9
YNL219C	GFP(+)39	D9
YMR319C	GFP(+)39	E9
YNR030W	GFP(+)39	F9
YOL013C	GFP(+)39	G9
YOL019W	GFP(+)39	H9
YOR132W	GFP(+)39	A10
YJR131W	GFP(+)39	B10
YBR008C	GFP(+)39	C10
YNL048W	GFP(+)39	D10
YDL180W	GFP(+)39	E10
YFR051C	GFP(+)39	F10
YHL036W	GFP(+)39	G10
YNL154C	GFP(+)39	H10
YBL099W	GFP(+)39	A11
YBR222C	GFP(+)39	B11
YIL121W	GFP(+)39	C11
YML116W	GFP(+)39	D11
YGR119C	GFP(+)39	E11
YMR011W	GFP(+)39	F11
YAR002W	GFP(+)39	G11
YER014W	GFP(+)39	H11
YOR161C	GFP(+)39	A12
YDL207W	GFP(+)39	B12
YHR135C	GFP(+)39	C12
YGR260W	GFP(+)39	D12
YER056C	GFP(+)39	E12
YNL130C	GFP(+)39	F12
YHL017W	GFP(+)39	G12
YLL055W	GFP(+)39	H12
YHR007C	GFP(+)40	A1
YDL088C	GFP(+)40	B1
YDR072C	GFP(+)40	C1
YER123W	GFP(+)40	D1
YEL042W	GFP(+)40	E1
YBR127C	GFP(+)40	F1
YDR323C	GFP(+)40	G1
YCL027W	GFP(+)40	H1
YCR028C	GFP(+)40	A2
YFL016C	GFP(+)40	B2
YJR121W	GFP(+)40	C2
YMR004W	GFP(+)40	D2
YGL055W	GFP(+)40	E2
YMR177W	GFP(+)40	F2
YER064C	GFP(+)40	G2
YMR221C	GFP(+)40	H2
YKL175W	GFP(+)40	A3
YNL283C	GFP(+)40	B3
YAL058W	GFP(+)40	C3
YEL036C	GFP(+)40	D3
YNL169C	GFP(+)40	E3
YNL142W	GFP(+)40	F3
YJL091C	GFP(+)40	G3
YJR054W	GFP(+)40	H3
YOL137W	GFP(+)40	A4
YGR175C	GFP(+)40	B4
YNL083W	GFP(+)40	C4
YAL010C	GFP(+)40	D4
YDR376W	GFP(+)40	E4
YGR121C	GFP(+)40	F4
YIL090W	GFP(+)40	G4
YOL062C	GFP(+)40	H4
YOR320C	GFP(+)40	A5
YBR283C	GFP(+)40	B5
YIL088C	GFP(+)40	C5
YNR045W	GFP(+)40	D5
YPR138C	GFP(+)40	E5
YBR241C	GFP(+)40	F5
YGL129C	GFP(+)40	G5
YDL054C	GFP(+)40	H5
YPL175W	GFP(+)40	A6
YGL038C	GFP(+)40	B6
YLR378C	GFP(+)40	C6
YJL054W	GFP(+)40	D6
YPR036W	GFP(+)40	E6
YJL002C	GFP(+)40	F6
YMR153W	GFP(+)40	G6
YPL259C	GFP(+)40	H6
YBR003W	GFP(+)40	A7
YGL012W	GFP(+)40	B7
YGL172W	GFP(+)40	C7
YHR005C	GFP(+)40	D7
YNR026C	GFP(+)40	E7
YOR334W	GFP(+)40	F7
YKL021C	GFP(+)40	G7
YBR207W	GFP(+)40	H7
YBR199W	GFP(+)40	A8
YPL172C	GFP(+)40	B8
YMR238W	GFP(+)40	C8
YBL045C	GFP(+)40	D8
YDR375C	GFP(+)40	E8
YJR117W	GFP(+)40	F8
YOR307C	GFP(+)40	G8
YER136W	GFP(+)40	H8
YBR110W	GFP(+)40	A9
YER020W	GFP(+)40	B9
YPL053C	GFP(+)40	C9
YFL048C	GFP(+)40	D9
YHR190W	GFP(+)40	E9
YDR483W	GFP(+)40	F9
YML038C	GFP(+)40	G9
YMR243C	GFP(+)40	H9
YDR329C	GFP(+)40	A10
YLR360W	GFP(+)40	B10
YOR316C	GFP(+)40	C10
YNL280C	GFP(+)40	D10
YPR173C	GFP(+)40	E10
YIR004W	GFP(+)40	F10
YFL026W	GFP(+)40	G10
YIL022W	GFP(+)40	H10
YEL002C	GFP(+)40	A11
YER143W	GFP(+)40	B11
YBR287W	GFP(+)40	C11
YLL010C	GFP(+)40	D11
YLL006W	GFP(+)40	E11
YOR212W	GFP(+)40	F11
YOR266W	GFP(+)40	G11
YJL183W	GFP(+)40	H11
YLR130C	GFP(+)40	A12
YHR123W	GFP(+)40	B12
YKL008C	GFP(+)40	C12
YCL052C	GFP(+)40	D12
YNL323W	GFP(+)40	E12
YDL128W	GFP(+)40	F12
YDR331W	GFP(+)40	G12
YHL003C	GFP(+)40	H12
YBR036C	GFP(+)41	A1
YNL064C	GFP(+)41	B1
YLR380W	GFP(+)41	C1
YPR124W	GFP(+)41	D1
YBR205W	GFP(+)41	E1
YER145C	GFP(+)41	F1
YOR037W	GFP(+)41	G1
YML048W	GFP(+)41	H1
YER154W	GFP(+)41	A2
YKL004W	GFP(+)41	B2
YMR026C	GFP(+)41	C2
YKL166C	GFP(+)41	D2
YBR042C	GFP(+)41	E2
YJL171C	GFP(+)41	F2
YJR075W	GFP(+)41	G2
YPL050C	GFP(+)41	H2
YDR245W	GFP(+)41	A3
YIL136W	GFP(+)41	B3
YML018C	GFP(+)41	C3
YOR099W	GFP(+)41	D3
YOR176W	GFP(+)41	E3
YKL080W	GFP(+)41	F3
YGL075C	GFP(+)41	G3
YLR191W	GFP(+)41	H3
YPL255W	GFP(+)41	A4
YDL248W	GFP(+)41	B4
YDR498C	GFP(+)41	C4
YJR161C	GFP(+)41	D4
YML008C	GFP(+)41	E4
YML067C	GFP(+)41	F4
YOL044W	GFP(+)41	G4
YPL057C	GFP(+)41	H4
YNL336W	GFP(+)41	A5
YPR079W	GFP(+)41	B5
YPL203W	GFP(+)41	C5
YBR302C	GFP(+)41	D5
YFL062W	GFP(+)41	E5
YJL053W	GFP(+)41	F5
YML132W	GFP(+)41	G5
YOR008C	GFP(+)41	H5
YGL255W	GFP(+)41	A6
YLR332W	GFP(+)41	B6
YNR041C	GFP(+)41	C6
YMR166C	GFP(+)41	D6
YPR191W	GFP(+)41	E6
YER118C	GFP(+)41	F6
YGR257C	GFP(+)41	G6
YNL173C	GFP(+)41	H6
YER107C	GFP(+)41	A7
YLR056W	GFP(+)41	B7
YMR152W	GFP(+)41	C7
YHR101C	GFP(+)41	D7
YBR105C	GFP(+)41	E7
YDR414C	GFP(+)41	F7
YGR028W	GFP(+)41	G7
YIL076W	GFP(+)41	H7
YCR044C	GFP(+)41	A8
YMR079W	GFP(+)41	B8
YKL051W	GFP(+)41	C8
YDR202C	GFP(+)41	D8
YOR085W	GFP(+)41	E8
YDR297W	GFP(+)41	F8
YBR159W	GFP(+)41	G8
YCR034W	GFP(+)41	H8
YOR075W	GFP(+)41	A9
YLR372W	GFP(+)41	B9
YLR447C	GFP(+)41	C9
YBR054W	GFP(+)41	D9
YOL107W	GFP(+)41	E9
YGL153W	GFP(+)41	F9
YDR265W	GFP(+)41	G9
YGL225W	GFP(+)41	H9
YKR088C	GFP(+)41	A10
YNL326C	GFP(+)41	B10
YEL006W	GFP(+)41	C10
YPL215W	GFP(+)41	D10
YPL227C	GFP(+)41	E10
YCR021C	GFP(+)41	F10
YNL180C	GFP(+)41	G10
YBR104W	GFP(+)41	H10
YBL069W	GFP(+)41	A11
YPR128C	GFP(+)41	B11
YMR060C	GFP(+)41	C11
YOR271C	GFP(+)41	D11
YPR011C	GFP(+)41	E11
YKL120W	GFP(+)41	F11
YLR220W	GFP(+)41	G11
YNL098C	GFP(+)41	H11
YHR012W	GFP(+)41	A12
YBR290W	GFP(+)41	B12
YHR195W	GFP(+)41	C12
YBR265W	GFP(+)41	D12
YDR033W	GFP(+)41	E12
YCR069W	GFP(+)41	F12
YIL117C	GFP(+)41	G12
YPL087W	GFP(+)41	H12
YDR492W	GFP(+)42	A1
YGL212W	GFP(+)42	B1
YGR062C	GFP(+)42	C1
YHR142W	GFP(+)42	D1
YOL096C	GFP(+)42	E1
YPR114W	GFP(+)42	F1
YGR096W	GFP(+)42	G1
YJL133W	GFP(+)42	H1
YMR241W	GFP(+)42	A2
YML125C	GFP(+)42	B2
YOL101C	GFP(+)42	C2
YOR069W	GFP(+)42	D2
YBR039W	GFP(+)42	E2
YJL117W	GFP(+)42	F2
YJR077C	GFP(+)42	G2
YDL015C	GFP(+)42	H2
YGR284C	GFP(+)42	A3
YJL196C	GFP(+)42	B3
YPL134C	GFP(+)42	C3
YGR060W	GFP(+)42	D3
YMR056C	GFP(+)42	E3
YOR065W	GFP(+)42	F3
YOR101W	GFP(+)42	G3
YNR028W	GFP(+)42	H3
YOL092W	GFP(+)42	A4
YBR085W	GFP(+)42	B4
YDL119C	GFP(+)42	C4
YKR026C	GFP(+)42	D4
YKR052C	GFP(+)42	E4
YOR074C	GFP(+)42	F4
YDL052C	GFP(+)42	G4
YML052W	GFP(+)42	H4
YNL194C	GFP(+)42	A5
YER053C	GFP(+)42	B5
YPR139C	GFP(+)42	C5
YBR291C	GFP(+)42	D5
YLR018C	GFP(+)42	E5
YLR348C	GFP(+)42	F5
YLR208W	GFP(+)42	G5
YNL305C	GFP(+)42	H5
YBR037C	GFP(+)42	A6
YMR183C	GFP(+)42	B6
YOR130C	GFP(+)42	C6
YHR133C	GFP(+)42	D6
YKR055W	GFP(+)42	E6
YOR311C	GFP(+)42	F6
YPL232W	GFP(+)42	G6
YDR284C	GFP(+)42	H6
YBR002C	GFP(+)42	A7
YDR313C	GFP(+)42	B7
YMR149W	GFP(+)42	C7
YNL003C	GFP(+)42	D7
YDL142C	GFP(+)42	E7
YDR472W	GFP(+)42	F7
YNL055C	GFP(+)42	G7
YPL094C	GFP(+)42	H7
YIL114C	GFP(+)42	A8
YBR187W	GFP(+)42	B8
YPL076W	GFP(+)42	C8
YLL023C	GFP(+)42	D8
YLR393W	GFP(+)42	E8
YBR185C	GFP(+)42	F8
YGR026W	GFP(+)42	G8
YIR014W	GFP(+)42	H8
YGR120C	GFP(+)42	A9
YDR503C	GFP(+)42	B9
YPL162C	GFP(+)42	C9
YGR152C	GFP(+)42	D9
YJL210W	GFP(+)42	E9
YOL009C	GFP(+)42	F9
YAL039C	GFP(+)42	G9
YHL026C	GFP(+)42	H9
YOR115C	GFP(+)42	A10
YPR183W	GFP(+)42	B10
YLL041C	GFP(+)42	C10
YGR106C	GFP(+)42	D10
YPL246C	GFP(+)42	E10
YEL051W	GFP(+)42	F10
YMR200W	GFP(+)42	G10
YFL045C	GFP(+)42	H10
YBL040C	GFP(+)42	A11
YER100W	GFP(+)42	B11
YGL098W	GFP(+)42	C11
YML064C	GFP(+)42	D11
YER120W	GFP(+)42	E11
YKL154W	GFP(+)42	F11
YPL078C	GFP(+)42	G11
YLR025W	GFP(+)42	H11
YDR410C	GFP(+)42	A12
YHR140W	GFP(+)42	B12
YBR070C	GFP(+)42	C12
YGL053W	GFP(+)42	D12
YOL147C	GFP(+)42	E12
YAR027W	GFP(+)42	F12
YGL020C	GFP(+)42	G12
YAR028W	GFP(+)42	H12
YJL192C	GFP(+)43	A1
YKR014C	GFP(+)43	B1
YGR167W	GFP(+)43	C1
YLL060C	GFP(+)43	D1
YOR332W	GFP(+)43	E1
YHR181W	GFP(+)43	F1
YJL158C	GFP(+)43	G1
YDL018C	GFP(+)43	H1
YEL001C	GFP(+)43	A2
YER170W	GFP(+)43	B2
YPR028W	GFP(+)43	C2
YKL041W	GFP(+)43	D2
YER031C	GFP(+)43	E2
YGL210W	GFP(+)43	F2
YMR202W	GFP(+)43	G2
YNR017W	GFP(+)43	H2
YOR185C	GFP(+)43	A3
YPR113W	GFP(+)43	B3
YJL024C	GFP(+)43	C3
YAR002C-A	GFP(+)43	D3
YDR246W	GFP(+)43	E3
YNR061C	GFP(+)43	F3
YBR264C	GFP(+)43	G3
YJL097W	GFP(+)43	H3
YLR350W	GFP(+)43	A4
YAL007C	GFP(+)43	B4
YBL102W	GFP(+)43	C4
YEL024W	GFP(+)43	D4
YKL119C	GFP(+)43	E4
YLR262C	GFP(+)43	F4
YLR268W	GFP(+)43	G4
YHR026W	GFP(+)43	H4
YAL059W	GFP(+)43	A5
YDR298C	GFP(+)43	B5
YHR110W	GFP(+)43	C5
YML012W	GFP(+)43	D5
YDL212W	GFP(+)43	E5
YNR049C	GFP(+)43	F5
YOR089C	GFP(+)43	G5
YCR027C	GFP(+)43	H5
YML001W	GFP(+)43	A6
YOR016C	GFP(+)43	B6
YBR171W	GFP(+)43	C6
YJR073C	GFP(+)43	D6
YKL065C	GFP(+)43	E6
YDL072C	GFP(+)43	F6
YGL200C	GFP(+)43	G6
YJL004C	GFP(+)43	H6
YJR118C	GFP(+)43	A7
YMR264W	GFP(+)43	B7
YNL044W	GFP(+)43	C7
YDR084C	GFP(+)43	D7
YNL214W	GFP(+)43	E7
YLR356W	GFP(+)43	F7
YLR292C	GFP(+)43	G7
YNL090W	GFP(+)43	H7
YOR297C	GFP(+)43	A8
YDR373W	GFP(+)43	B8
YPL010W	GFP(+)43	C8
YCL001W	GFP(+)43	D8
YIL004C	GFP(+)43	E8
YLR066W	GFP(+)43	F8
YBR164C	GFP(+)43	G8
YGR082W	GFP(+)43	H8
YGR133W	GFP(+)43	A9
YOR094W	GFP(+)43	B9
YDL137W	GFP(+)43	C9
YDL192W	GFP(+)43	D9
YDR178W	GFP(+)43	E9
YHR060W	GFP(+)43	F9
YIL111W	GFP(+)43	G9
YBR254C	GFP(+)43	H9
YGL010W	GFP(+)43	A10
YKL016C	GFP(+)43	B10
YPR149W	GFP(+)43	C10
YGR174C	GFP(+)43	D10
YHR039C-A	GFP(+)43	E10
YIR022W	GFP(+)43	F10
YMR071C	GFP(+)43	G10
